feu;
1;
1;
22;22;
----------------------------------;
84;9;6;0;
84;10;7;4-10-74;
84;9;6;0;
84;10;7;4-10-74;
84;9;6;0;
84;10;7;4-10-74;
85;10;8;0;
85;5;5;0;
85;6;5;0;
85;7;5;0;
85;11;5;4-10;
85;7;4;4-9;
85;10;7;4-9-77;
85;7;4;4-9;
85;10;7;4-9-77;
85;7;4;4-9;
85;10;7;4-9-77;
85;7;4;4-9;
85;10;7;4-9-77;
85;10;7;4-9-77;
85;10;7;4-9-77;
85;11;6;4-10-71;
86;4;5;0;
86;5;2;1-10;
86;10;9;1-10;
86;10;7;4-9;
86;11;6;4-10-78;
86;10;7;4-9;
86;11;6;4-10-78;
86;10;7;4-9;
86;11;6;4-10-78;
86;10;7;4-9;
86;11;6;4-10-78;
86;10;7;4-9;
86;11;6;4-10-78;
86;10;7;4-9;
86;11;6;4-10-78;
86;10;7;4-9;
86;11;6;4-10-78;
87;4;2;1-10;
87;11;6;4-9-72;
87;11;6;4-9-72;
87;11;5;4-10-76;
87;11;6;4-9-72;
87;11;5;4-10-76;
87;11;6;4-9-72;
87;11;5;4-10-76;
87;11;6;4-9-72;
87;11;5;4-10-76;
87;11;6;4-9-72;
87;11;5;4-10-76;
87;11;6;4-9-72;
87;11;5;4-10-76;
88;12;4;2-10;
88;4;1;1-10;
88;11;6;4-9;
88;11;5;4-9-75;
88;11;6;4-9;
88;11;5;4-9-75;
88;11;5;4-9-75;
88;11;5;4-9-75;
88;11;4;2-10-73;
88;11;5;4-9-75;
88;11;4;2-10-73;
88;11;5;4-9-75;
88;11;4;2-10-73;
89;11;4;2-9-78;
89;3;1;1-10;
89;11;5;4-9;
89;11;4;2-9-78;
89;11;5;4-9;
89;11;4;2-9-78;
89;11;5;4-9;
89;11;4;2-9-78;
89;11;5;4-9;
89;11;4;2-9-78;
89;11;5;4-9;
89;11;4;2-9-78;
89;11;4;2-9-78;
90;9;5;0;
90;3;2;1-10;
90;12;3;2-10;
90;11;4;2-9;
90;12;4;2-10-78;
90;11;4;2-9;
90;12;4;2-10-78;
90;11;4;2-9;
90;12;4;2-10-78;
90;11;4;2-9;
90;12;4;2-10-78;
90;11;4;2-9;
90;12;4;2-10-78;
90;11;4;2-9;
90;12;4;2-10-78;
90;11;4;2-9;
90;12;4;2-10-78;
90;11;4;2-9;
90;12;4;2-10-78;
91;3;3;1-10;
91;12;4;2-9-73;
91;12;4;2-9-73;
91;11;3;2-10-75;
91;12;4;2-9-73;
91;11;3;2-10-75;
91;12;4;2-9-73;
91;11;3;2-10-75;
91;12;4;2-9-73;
91;11;3;2-10-75;
91;12;4;2-9-73;
91;11;3;2-10-75;
92;5;3;0;
92;4;0;1-10;
92;2;1;1-10;
92;11;3;2-9-76;
92;12;4;2-9;
92;11;3;2-9-76;
92;12;4;2-9;
92;11;3;2-9-76;
92;12;4;2-9;
92;11;3;2-9-76;
92;11;3;2-9-76;
92;11;3;2-9-76;
92;12;3;2-10-72;
92;11;3;2-9-76;
92;12;3;2-10-72;
93;10;6;0;
93;3;0;1-10;
93;13;2;2-10;
93;11;3;2-9;
93;12;3;2-10-78;
93;11;3;2-9;
93;12;3;2-10-78;
93;11;3;2-9;
93;12;3;2-10-78;
93;11;3;2-9;
93;12;3;2-10-78;
93;11;3;2-9;
93;12;3;2-10-78;
93;11;3;2-9;
93;12;3;2-10-78;
94;5;1;1-10;
94;5;0;1-10;
94;2;2;1-10;
94;2;0;1-10;
94;1;1;1-10;
94;12;3;2-9-71;
94;12;3;2-9-71;
94;13;2;2-10-77;
94;12;3;2-9-71;
94;13;2;2-10-77;
94;12;3;2-9-71;
94;13;2;2-10-77;
94;12;3;2-9-71;
94;13;2;2-10-77;
94;12;3;2-9-71;
94;13;2;2-10-77;
94;12;3;2-9-71;
94;13;2;2-10-77;
94;12;3;2-9-71;
94;13;2;2-10-77;
95;11;8;0;
95;4;3;0;
95;2;3;1-10;
95;12;1;2-10-74;
95;12;3;2-9;
95;12;2;2-10-71;
95;13;2;2-9-73;
95;13;2;2-9-73;
95;12;1;2-10-74;
95;13;2;2-9-73;
95;12;1;2-10-74;
95;13;2;2-9-73;
95;12;1;2-10-74;
95;13;2;2-9-73;
95;12;1;2-10-74;
96;12;2;2-10-72;
96;1;0;1-10;
96;13;2;2-9;
96;12;1;2-9-76;
96;13;2;2-9;
96;12;1;2-9-76;
96;13;2;2-9;
96;12;1;2-9-76;
96;12;1;2-9-76;
96;12;1;2-9-76;
96;12;2;2-10-72;
97;5;2;0;
97;10;9;0;
97;6;0;1-10;
97;1;2;1-10;
97;1;3;1-10;
97;12;1;2-9;
97;12;2;2-9-78;
97;12;1;2-9;
97;12;2;2-9-78;
97;12;1;2-9;
97;12;2;2-9-78;
97;12;1;2-9;
97;12;2;2-9-78;
97;12;1;2-9;
97;12;2;2-9-78;
97;12;1;2-9;
97;12;2;2-9-78;
97;12;2;2-9-78;
98;4;2;0;
98;12;2;2-9;
98;12;4;2-9-78;
98;12;2;2-9;
98;12;4;2-9-78;
98;12;2;2-9;
98;12;4;2-9-78;
98;12;2;2-9;
98;12;4;2-9-78;
98;12;2;2-9;
98;12;4;2-9-78;
98;12;2;2-9;
98;12;4;2-9-78;
98;12;2;2-9;
98;12;4;2-9-78;
98;12;2;2-9;
98;12;4;2-9-78;
99;4;1;0;
99;0;1;1-10;
99;0;2;1-10;
99;12;4;2-9;
99;4;4;4-9-78;
99;12;4;2-9;
99;4;4;4-9-78;
99;12;4;2-9;
99;4;4;4-9-78;
99;12;4;2-9;
99;4;4;4-9-78;
99;12;4;2-9;
99;4;4;4-9-78;
99;12;4;2-9;
99;4;4;4-9-78;
99;12;4;2-9;
99;4;4;4-9-78;
99;12;4;2-9;
99;4;4;4-9-78;
100;3;1;0;
100;0;0;1-10-90;
100;4;4;4-9;
100;3;3;1-10-78;
100;4;4;4-9;
100;3;3;1-10-78;
100;4;4;4-9;
100;3;3;1-10-78;
100;4;4;4-9;
100;3;3;1-10-78;
100;4;4;4-9;
100;3;3;1-10-78;
100;4;4;4-9;
100;3;3;1-10-78;
100;4;4;4-9;
100;3;3;1-10-78;
100;4;4;4-9;
100;3;3;1-10-78;
101;3;2;0;
101;0;3;1-10;
101;3;3;1-9-73;
101;3;3;1-9-73;
101;2;3;1-10-75;
101;3;3;1-9-73;
101;2;3;1-10-75;
101;3;3;1-9-73;
101;2;3;1-10-75;
101;3;3;1-9-73;
101;2;3;1-10-75;
101;3;3;1-9-73;
101;2;3;1-10-75;
102;3;3;1-9;
102;2;3;1-9-76;
102;3;3;1-9;
102;2;3;1-9-76;
102;3;3;1-9;
102;2;3;1-9-76;
102;2;3;1-9-76;
102;2;3;1-9-76;
102;2;2;1-10-72;
102;2;3;1-9-76;
102;2;2;1-10-72;
